name/handle,image_url,labels
unisex-staple-t-shirt-black-front-6539593891fe9.png,N/A,"Hair, Arm, Human body, Neck, Sleeve, Gesture, Waist, Elbow, T-shirt, Sportswear"
unisex-staple-t-shirt-black-front-653959e03a463.png,N/A,"Sleeve, Grey, Font, T-shirt, Active shirt, Sportswear, Baby & toddler clothing, Logo, Magenta, Brand"
unisex-staple-t-shirt-black-front-6539656ea13e2.png,N/A,"Head, Jeans, Human body, Neck, Beard, Sleeve, Gesture, Grey, T-shirt, Font"
unisex-staple-t-shirt-black-front-65396ced32461.png,N/A,"Sleeve, Grey, Font, Active shirt, T-shirt, Logo, Sportswear, Pattern, Magenta, Brand"
unisex-staple-t-shirt-black-front-65396df2884ea.png,N/A,"Head, Sleeve, Gesture, Grey, T-shirt, Flash photography, Elbow, Active shirt, Electric blue, Magenta"
unisex-staple-t-shirt-black-front-65396e1e058bd.png,N/A,"Hair, Head, Hand, Outerwear, Hairstyle, Shirt, Arm, Jersey, Beard, Human body"
unisex-staple-t-shirt-black-front-65397974941f4.png,N/A,"Sleeve, Grey, Font, Active shirt, T-shirt, Logo, Brand, Electric blue, Magenta, Baby & toddler clothing"
unisex-staple-t-shirt-black-front-653979a144b93.png,N/A,"Hair, Head, Arm, Human body, Sleeve, Gesture, Grey, Smile, Elbow, Flash photography"
unisex-staple-t-shirt-black-front-653979e1056f9.png,N/A,"Neck, Sleeve, Gesture, Grey, Elbow, T-shirt, Waist, Active shirt, Smile, Font"
unisex-staple-t-shirt-black-front-656a211903627.jpg,N/A,"Product, Sleeve, Grey, Font, Active shirt, T-shirt, Baby & toddler clothing, Magenta, Logo, Brand"
unisex-staple-t-shirt-black-front-656a211e8927b.jpg,N/A,"Product, Sleeve, Grey, Font, Active shirt, T-shirt, Baby & toddler clothing, Sportswear, Magenta, Logo"
unisex-staple-t-shirt-black-front-656a482d8d00d.jpg,N/A,"Sleeve, Grey, Font, T-shirt, Active shirt, Baby & toddler clothing, Magenta, Logo, Electric blue, Brand"
unisex-staple-t-shirt-black-front-656a491d2a999.jpg,N/A,"Sleeve, Grey, Font, Active shirt, T-shirt, Baby & toddler clothing, Magenta, Sportswear, Logo, Brand"
unisex-staple-t-shirt-black-front-656a4a5fe0cf5.jpg,N/A,"Sleeve, Grey, Font, Active shirt, T-shirt, Baby & toddler clothing, Magenta, Sportswear, Logo, Brand"
unisex-staple-t-shirt-black-front-656e31d85947b.jpg,N/A,"Sleeve, Grey, Font, Active shirt, T-shirt, Baby & toddler clothing, Magenta, Logo, Sportswear, Brand"
unisex-staple-t-shirt-black-front-656e3a8a88b70.jpg,N/A,"Hair, Joint, Jeans, Smile, Outerwear, Hairstyle, Shoulder, Plant, White, Jheri curl"
unisex-staple-t-shirt-black-front-656e3a8a8bd9b.jpg,N/A,"Joint, Plant, Shoulder, Neck, Human body, Sleeve, Beard, Cool, T-shirt, Active shirt"
unisex-staple-t-shirt-black-front-656e3a8a8c030.jpg,N/A,"Joint, Chin, Shoulder, Muscle, Neck, Sleeve, Standing, Sportswear, Chest, Waist"
unisex-staple-t-shirt-black-left-front-642707fc02818.png,N/A,"Shoulder, Neck, Sleeve, Gesture, Collar, Jersey, Waist, Dress shirt, T-shirt, Sunglasses"
unisex-staple-t-shirt-black-left-front-656e3a8a8b1f5.jpg,N/A,"Hair, Shoulder, Neck, Human body, Sleeve, Dress, Gesture, Waist, Elbow, Collar"
unisex-staple-t-shirt-black-right-front-642c7a44d016c.png,N/A,"Smile, Human body, Neck, Sleeve, Gesture, Grey, Elbow, T-shirt, Font, Waist"
unisex-staple-t-shirt-black-right-front-642c7b5e4b88b.png,N/A,"Smile, Human body, Neck, Sleeve, Gesture, Grey, Elbow, Font, T-shirt, Waist"
unisex-staple-t-shirt-black-zoomed-in-656e3a8a8b558.jpg,N/A,"Neck, Sleeve, Grey, Font, Tints and shades, Circle, Metal, Pattern, Ceiling fixture, Monochrome"
unisex-staple-t-shirt-black-zoomed-in-656e3a8a8b860.jpg,N/A,"Hair, Joint, Shoulder, Black, Neck, Sleeve, Gesture, Grey, Elbow, T-shirt"
unisex-staple-t-shirt-heather-deep-teal-back-6426f4e2eda84.png,N/A,"Hair, Shoulder, Neck, Human body, Flash photography, Sleeve, Gesture, Grey, Elbow, T-shirt"
unisex-staple-t-shirt-heather-deep-teal-front-6426f4e2ee024.png,N/A,"Sleeve, Grey, Font, Active shirt, T-shirt, Pattern, Logo, Brand, Electric blue, Magenta"
unisex-staple-t-shirt-heather-deep-teal-left-front-6426f4e2ec69b.png,N/A,"Outerwear, Dress shirt, Neck, Sleeve, Gesture, T-shirt, Collar, Waist, Bag, Luggage and bags"
unisex-staple-t-shirt-ocean-blue-front-6426f4e2ef571.png,N/A,"Sleeve, Grey, Font, Active shirt, Magenta, T-shirt, Sportswear, Baby & toddler clothing, Electric blue, Carmine"
unisex-staple-t-shirt-pink-front-6426f4e2ee676.png,N/A,"Product, Sleeve, Grey, Font, Sportswear, Active shirt, T-shirt, Electric blue, Baby & toddler clothing, Magenta"
unisex-staple-t-shirt-silver-front-6426f4e2f06de.png,N/A,"Product, Sleeve, Grey, Font, Active shirt, T-shirt, Electric blue, Magenta, Brand, Graphics"
unisex-staple-t-shirt-white-back-6426f61bad331.jpg,N/A,"Outerwear, Arm, Shoulder, Product, Neck, Sleeve, Active pants, T-shirt, Gesture, Grey"
unisex-staple-t-shirt-white-front-6426f61baeb66.jpg,N/A,"Product, Sleeve, Grey, Font, Sportswear, T-shirt, Active shirt, Baby & toddler clothing, Jersey, Logo"
unisex-staple-t-shirt-white-left-front-6426f61baba8b.jpg,N/A,"Arm, Shoulder, Jersey, Sleeve, Dress shirt, Gesture, Collar, T-shirt, Beard, Luggage and bags"
unisex-staple-t-shirt-white-zoomed-in-6426f61badf26.jpg,N/A,"Sleeve, Automotive design, Font, T-shirt, Graphics, Brand, Carmine, Logo, Monochrome photography, Monochrome"
unisex-v-neck-tee-black-front-66b63fb42cb51.jpg,N/A,"Product, Sleeve, Grey, Font, T-shirt, Active shirt, Logo, Baby & toddler clothing, Carmine, Brand"
unnamed-1.jpg,N/A,"Font, Electric blue, Rectangle, Brand, Circle, Event"
unnamed-1.png,N/A,"Automotive tire, Audio equipment, Wood, Font, Automotive wheel system, Packaging and labeling, Tree, Measuring instrument, Logo, Flooring"
unnamed-2.png,N/A,"Land vehicle, Vehicle, Automotive lighting, Automotive design, Automotive exterior, Rectangle, Rolling, Tire, Gas, Bumper"
unnamed-3.png,N/A,"Light, Rectangle, Purple, Plant, Wood, Gas, Tints and shades, Electric blue, Glass, Outdoor furniture"
unnamed.jpg,N/A,"Font, Electric blue, Rectangle, Brand, Graphics, Logo, Parallel, Circle"
unnamed.png,N/A,"Packaging and labeling, Drink, Font, Logo, Brand, Box, Metal, Symbol, Graphics, Soil"
visor-white-back-6425ed7144f44.jpg,N/A,"Luggage and bags, Bag, Eyewear, Rectangle, Gadget, Beige, Electric blue, Eye glass accessory, Comfort, Fashion accessory"
visor-white-front-6425ed7104273.jpg,N/A,"Beard, Cap, Sleeve, Gesture, Facial hair, Headgear, Smile, Jacket, Moustache, Baseball cap"
visor-white-front-6425ed7144e57.jpg,N/A,"Product, Rectangle, Gadget, Gas, Font, Circle, Audio equipment, Camera accessory, Output device, Metal"
visor-white-left-front-6425ed7144ef5.jpg,N/A,"Silver, Font, Beige, Metal, Fashion accessory, Logo, Brand, Titanium, Everyday carry, Electric blue"
visor-white-product-details-2-6425ed7144f87.jpg,N/A,"Eyewear, Font, Silver, Material property, Gadget, Bag, Eye glass accessory, Strap, Electric blue, Metal"
wanderlust_discovery_candle_set_by_boheme_ee6e4349-92a0-4a8e-9b6d-b9ae7be0ace7.png,N/A,"Rectangle, Font, Tints and shades, Eyewear, Box, Packaging and labeling, Logo, Circle, Office supplies, Brand"
white-ceramic-mug-with-color-inside-blue-11-oz-front-66411bb510ec8.jpg,N/A,"Flower, Tableware, Drinkware, Dishware, Plant, Cup, Rectangle, Serveware, Petal, Porcelain"
white-ceramic-mug-with-color-inside-blue-11-oz-left-66411bb510f0a.jpg,N/A,"Tableware, Plant, Drinkware, Dishware, Cup, Coffee cup, Serveware, Flower, Porcelain, Pottery"
white-ceramic-mug-with-color-inside-blue-11-oz-right-66411bb510e84.jpg,N/A,"Tableware, Drinkware, Plant, Dishware, Cup, Flower, Serveware, Coffee cup, Porcelain, Creative arts"
white-ceramic-mug-with-color-inside-dark-green-11-oz-front-66411bb510cbd.jpg,N/A,"Drinkware, Flower, Tableware, Plant, Dishware, Cup, Rectangle, Serveware, Petal, Porcelain"
white-ceramic-mug-with-color-inside-dark-green-11-oz-left-66411bb510d02.jpg,N/A,"Tableware, Drinkware, Dishware, Plant, Cup, Serveware, Porcelain, Coffee cup, Rectangle, Font"
white-ceramic-mug-with-color-inside-dark-green-11-oz-right-66411bb510c73.jpg,N/A,"Tableware, Drinkware, Plant, Dishware, Cup, Serveware, Coffee cup, Porcelain, Font, Creative arts"
white-ceramic-mug-with-color-inside-golden-yellow-11-oz-front-66411bb5110e9.jpg,N/A,"Flower, Drinkware, Tableware, Dishware, Cup, Rectangle, Serveware, Plant, Petal, Porcelain"
white-ceramic-mug-with-color-inside-golden-yellow-11-oz-left-66411bb51112c.jpg,N/A,"Tableware, Drinkware, Dishware, Plant, Coffee cup, Cup, Serveware, Flower, Porcelain, Pottery"
white-ceramic-mug-with-color-inside-golden-yellow-11-oz-right-66411bb511099.jpg,N/A,"Tableware, Drinkware, Plant, Coffee cup, Dishware, Cup, Flower, Serveware, Porcelain, Creative arts"
white-ceramic-mug-with-color-inside-green-11-oz-front-66411bb5111f1.jpg,N/A,"Drinkware, Dishware, Flower, Tableware, Cup, Rectangle, Serveware, Plant, Petal, Porcelain"
white-ceramic-mug-with-color-inside-green-11-oz-left-66411bb511233.jpg,N/A,"Tableware, Plant, Drinkware, Dishware, Cup, Coffee cup, Serveware, Porcelain, Rectangle, Font"
white-ceramic-mug-with-color-inside-green-11-oz-right-66411bb5111ad.jpg,N/A,"Tableware, Drinkware, Plant, Dishware, Cup, Coffee cup, Serveware, Porcelain, Creative arts, Font"
white-ceramic-mug-with-color-inside-orange-11-oz-front-66411bb510dc1.jpg,N/A,"Drinkware, Flower, Tableware, Dishware, Cup, Rectangle, Serveware, Plant, Petal, Creative arts"
white-ceramic-mug-with-color-inside-orange-11-oz-left-66411bb510e04.jpg,N/A,"Tableware, Drinkware, Dishware, Cup, Coffee cup, Serveware, Porcelain, Font, Rectangle, Pottery"
white-ceramic-mug-with-color-inside-orange-11-oz-right-66411bb510d7b.jpg,N/A,"Tableware, Drinkware, Dishware, Plant, Cup, Coffee cup, Serveware, Porcelain, Creative arts, Font"
white-ceramic-mug-with-color-inside-pink-11-oz-front-66411bb510fde.jpg,N/A,"Drinkware, Dishware, Flower, Tableware, Cup, Rectangle, Serveware, Petal, Plant, Creative arts"
white-ceramic-mug-with-color-inside-pink-11-oz-left-66411bb511021.jpg,N/A,"Tableware, Drinkware, Dishware, Plant, Cup, Coffee cup, Serveware, Porcelain, Font, Pottery"
white-ceramic-mug-with-color-inside-pink-11-oz-right-66411bb510f95.jpg,N/A,"Tableware, Drinkware, Dishware, Plant, Cup, Coffee cup, Flower, Serveware, Porcelain, Creative arts"
white-ceramic-mug-with-color-inside-red-11-oz-front-66411bb510b84.jpg,N/A,"Drinkware, Tableware, Flower, Dishware, Cup, Rectangle, Serveware, Petal, Plant, Creative arts"
white-ceramic-mug-with-color-inside-red-11-oz-left-66411bb510be1.jpg,N/A,"Tableware, Drinkware, Dishware, Cup, Coffee cup, Serveware, Porcelain, Font, Teacup, Pottery"
white-ceramic-mug-with-color-inside-red-11-oz-right-66411bb510b16.jpg,N/A,"Tableware, Drinkware, Coffee cup, Dishware, Cup, Plant, Serveware, Flower, Porcelain, Creative arts"
white-ceramic-mug-with-color-inside-yellow-11-oz-front-66411bb5112b0.jpg,N/A,"Drinkware, Flower, Dishware, Cup, Rectangle, Serveware, Plant, Tableware, Petal, Porcelain"
white-ceramic-mug-with-color-inside-yellow-11-oz-left-66411bb511308.jpg,N/A,"Tableware, Drinkware, Dishware, Plant, Coffee cup, Cup, Serveware, Porcelain, Font, Pottery"
white-ceramic-mug-with-color-inside-yellow-11-oz-right-66411bb50f87c.jpg,N/A,"Tableware, Drinkware, Plant, Dishware, Coffee cup, Cup, Serveware, Flower, Porcelain, Creative arts"
white-glossy-mug-white-11-oz-front-view-65ccccf303ac9.jpg,N/A,"Bird, Drinkware, Tableware, Beak, Art, Serveware, Creative arts, Glass, Rectangle, Drink"
white-glossy-mug-white-11-oz-front-view-65ce109396036.jpg,N/A,"Drinkware, Liquid, Cup, Body jewelry, Serveware, Silver, Cylinder, Tableware, Jewellery, Glass"
white-glossy-mug-white-11-oz-front-view-65ce10d81e216.jpg,N/A,"Tableware, Drinkware, Coffee cup, Dishware, Cup, Serveware, Porcelain, Cylinder, Font, Mug"
white-glossy-mug-white-11-oz-front-view-65ce10f61a46b.jpg,N/A,"Tableware, Drinkware, Vertebrate, Cup, Serveware, Mammal, Liquid, Cylinder, Art, Rectangle"
white-glossy-mug-white-11-oz-front-view-65d3be10cc7a7.jpg,N/A,"Tableware, Water, Liquid, Drinkware, Fluid, Dishware, Serveware, Alcoholic beverage, Cup, Cylinder"
white-glossy-mug-white-11-oz-front-view-66411a81c0744.jpg,N/A,"Tableware, Coffee cup, Drinkware, Dishware, Cup, Serveware, Porcelain, Cup, Mug, Pottery"
white-glossy-mug-white-11-oz-front-view-6688223563ac5.jpg,N/A,"Tableware, Drinkware, Cup, Liquid, Gadget, Cylinder, Audio equipment, Circle, Font, Electronic device"
white-glossy-mug-white-11-oz-handle-on-left-65ce0d7fd1586.jpg,N/A,"Tableware, Drinkware, Coffee cup, Dishware, Cup, Serveware, Font, Porcelain, Mug, Circle"
white-glossy-mug-white-11-oz-handle-on-left-65ce10d81e188.jpg,N/A,"Tableware, Coffee cup, Drinkware, Dishware, Cup, Serveware, Teacup, Font, Porcelain, Mug"
white-glossy-mug-white-11-oz-handle-on-left-65d3be10cc6e6.jpg,N/A,"Fin, Fish, Tableware, Dishware, Serveware, Font, Drinkware, Electric blue, Window, Art"
white-glossy-mug-white-11-oz-handle-on-left-66882235639e8.jpg,N/A,"Tableware, Drinkware, Coffee cup, Dishware, Cup, Serveware, Gadget, Porcelain, Mug, Font"
white-glossy-mug-white-11-oz-handle-on-right-65cccbf1b8202.jpg,N/A,"Tableware, Drinkware, Coffee cup, Dishware, Cup, Rectangle, Serveware, Gadget, Mug, Circle"
white-glossy-mug-white-11-oz-handle-on-right-65ce0d9fc3752.jpg,N/A,"Tableware, Drinkware, Coffee cup, Dishware, Cup, Serveware, Porcelain, Pottery, Teacup, Font"
white-glossy-mug-white-11-oz-handle-on-right-65ce0ed802b26.jpg,N/A,"Tableware, Drinkware, Coffee cup, Dishware, Cup, Serveware, Porcelain, Art, Tap, Font"
white-glossy-mug-white-11-oz-handle-on-right-65ce10bb4c5f6.jpg,N/A,"Tableware, Coffee cup, Drinkware, Dishware, Cup, Teacup, Serveware, Rectangle, Mug, Porcelain"
white-glossy-mug-white-11-oz-handle-on-right-65ce10d81d534.jpg,N/A,"Tableware, Coffee cup, Drinkware, Dishware, Cup, Serveware, Font, Mug, Teacup, Porcelain"
white-glossy-mug-white-11-oz-handle-on-right-65d3be10cb927.jpg,N/A,"Tableware, Plant, Dishware, Drinkware, Coffee cup, Cup, Serveware, Porcelain, Teacup, Pottery"
white-glossy-mug-white-11-oz-handle-on-right-668822356380a.jpg,N/A,"Tableware, Drinkware, Coffee cup, Dishware, Cup, Serveware, Teacup, Porcelain, Gadget, Mug"
white-glossy-mug-white-15-oz-front-view-6641186870790.jpg,N/A,"Tableware, Coffee cup, Drinkware, Dishware, Cup, Product, Serveware, Porcelain, Font, Ceramic"
white-glossy-mug-white-15-oz-front-view-6641193ef35be.jpg,N/A,"Hand, Tableware, Drinkware, Liquid, Cup, Tap, Coffee cup, Finger, Gesture, Serveware"
white-glossy-mug-white-15-oz-front-view-668822356445a.jpg,N/A,"Tableware, Drinkware, Cup, Coffee cup, Serveware, Cylinder, Circle, Font, Rectangle, Glass"
white-glossy-mug-white-15-oz-handle-on-left-6688223563fca.jpg,N/A,"Tableware, Coffee cup, Drinkware, Dishware, Cup, Serveware, Teacup, Line, Porcelain, Mug"
white-glossy-mug-white-15-oz-handle-on-right-668822355f66c.jpg,N/A,"Tableware, Drinkware, Dishware, Cup, Coffee cup, Serveware, Mug, Font, Circle, Porcelain"
white-glossy-mug-white-15-oz-handle-on-right-668822355f66c_7d6a95a6-6dd6-48d8-abe6-752fcfd1c57a.jpg,N/A,"Tableware, Drinkware, Dishware, Cup, Coffee cup, Serveware, Mug, Font, Circle, Porcelain"
white-glossy-mug-white-20-oz-handle-on-left-6641243834b0c.jpg,N/A,"Plant, Drinkware, Flower, Tableware, Coffee cup, Cup, Finger, Gesture, Serveware, Font"
white-glossy-mug-white-20-oz-handle-on-right-664124383381b.jpg,N/A,"Plant, Drinkware, Coffee cup, Tableware, Cup, Dishware, Flower, Serveware, Gesture, Drink"
wine-tumbler-white-back-65d66e15bee19.jpg,N/A,"Liquid, Tin, Drinkware, Art, Cylinder, Creative arts, Toothbrush holder, Beverage can, Porcelain, Ceramic"
wine-tumbler-white-front-643ea99f713e6.png,N/A,"Tableware, Drinkware, Liquid, Dishware, Cup, Fluid, Bottle, Serveware, Drink, Coffee cup"
wine-tumbler-white-front-643ea99f71f06.png,N/A,"Drinkware, Cup, Tableware, Font, Serveware, Cylinder, Circle, Drink, Eyewear, Art"
wine-tumbler-white-front-65a95c4ca6127.jpg,N/A,"Beverage can, Rectangle, Toothbrush holder, Liquid, Tin, Drinkware, Aluminum can, Tin can, Creative arts, Cylinder"
wine-tumbler-white-front-65a95c4ca7064.jpg,N/A,"Hand, Sleeve, Finger, Gesture, Cup, Wrist, Font, Nail, Drinkware, Thumb"
wine-tumbler-white-front-65a95c4ca710a.jpg,N/A,"Drinkware, Liquid, Dishware, Bottle, Serveware, Cup, Yellow, Plant, Grape, Tableware"
wine-tumbler-white-front-65a95c4ca7216.jpg,N/A,"Plant, Sleeve, Gesture, People in nature, Dress shirt, Waist, Wrist, Nail, Grass, Formal wear"
wine-tumbler-white-front-65a95c4ca7296.jpg,N/A,"Hand, Arm, Liquid, Gesture, Finger, Body jewelry, Wrist, Electric blue, Jewellery, Cable"
wine-tumbler-white-front-65d66e15bc8b0.jpg,N/A,"Liquid, Plant, Tin, Drinkware, Cylinder, Rectangle, Creative arts, Porcelain, Art, Gas"
wine-tumbler-white-front-65d66e15becd5.jpg,N/A,"Hand, Sleeve, Finger, Gesture, Waist, Plant, Thumb, Nail, Wrist, Font"
wine-tumbler-white-front-65d66e15bed94.jpg,N/A,"Drinkware, Plant, Tableware, Flower, Liquid, Bottle, Dishware, Cup, Serveware, Art"
wine-tumbler-white-left-65d66e15bef27.jpg,N/A,"Tin, Plant, Liquid, Drinkware, Beverage can, Tin can, Aluminum can, Cylinder, Toothbrush holder, Rectangle"
wine-tumbler-white-product-details-2-643ea99f71fb8.png,N/A,"Automotive lighting, Tin, Automotive tire, Silver, Rim, Automotive design, Oval, Material property, Automotive wheel system, Nickel"
wine-tumbler-white-product-details-643ea99f71f6a.png,N/A,"Tin, Beverage can, Liquid, Drinkware, Font, Automotive lighting, Tableware, Aluminum can, Small appliance, Gas"
wine-tumbler-white-right-65d66e15beea2.jpg,N/A,"Drinkware, Liquid, Plant, Toothbrush holder, Tin, Rectangle, Creative arts, Porcelain, Art, Cylinder"
womens-cropped-hoodie-black-back-642619e810ca4.png,N/A,"Hand, Outerwear, Sleeve, Gesture, T-shirt, Font, Art, Fictional character, Pattern, Logo"
womens-cropped-hoodie-black-front-642619e80d760.png,N/A,"Outerwear, Hairstyle, Arm, Shoulder, Jersey, Human body, Neck, Sleeve, Gesture, Beard"
womens-cropped-hoodie-black-front-642619e810b62.png,N/A,"Outerwear, Sleeve, Grey, Collar, Font, Jersey, T-shirt, Sportswear, Electric blue, Personal protective equipment"
womens-cropped-hoodie-black-left-front-642619e810dad.png,N/A,"Hairstyle, Arm, Human body, Sleeve, Waist, Gesture, Grey, T-shirt, Elbow, Sportswear"
womens-cropped-hoodie-peach-front-6426198e44de5.png,N/A,"Clothing, Outerwear, Shoulder, Jersey, Smile, Neck, Sleeve, Gesture, Waist, Sportswear"
womens-cropped-hoodie-storm-front-6426198e43e37.png,N/A,"Clothing, Outerwear, Shoulder, Smile, Jersey, Neck, Sleeve, T-shirt, Standing, Gesture"
womens-fashion-fit-t-shirt-black-back-64270a013ee47.jpg,N/A,"Arm, Human body, Sleeve, Gesture, Waist, Grey, Elbow, Collar, Blazer, Active shirt"
womens-fashion-fit-t-shirt-black-front-64270a013d60d.jpg,N/A,"Smile, Shoulder, Neck, Human body, Jersey, Sleeve, Waist, Gesture, Grey, Elbow"
womens-fashion-fit-t-shirt-black-front-64270a013f9b2.jpg,N/A,"Sleeve, Grey, T-shirt, Font, Active shirt, Electric blue, Magenta, Sportswear, Logo, Brand"
womens-fashion-fit-t-shirt-black-front-66b64094204cb.jpg,N/A,"Joint, Arm, Shoulder, Human body, Neck, Sleeve, Waist, Gesture, Grey, T-shirt"
womens-fashion-fit-t-shirt-heather-dark-grey-front-64270a014041e.jpg,N/A,"Sleeve, Grey, T-shirt, Font, Active shirt, Logo, Pattern, Magenta, Electric blue, Brand"
womens-fashion-fit-t-shirt-white-back-6426fb3ed77e0.jpg,N/A,"Joint, Arm, Neck, Sleeve, Gesture, Grey, Waist, Elbow, Collar, T-shirt"
womens-fashion-fit-t-shirt-white-back-6426fb3ed8230.jpg,N/A,"White, Product, Black, Textile, Sleeve, Dress shirt, Grey, Collar, Eyewear, Walking shoe"
womens-fashion-fit-t-shirt-white-front-6426fb3ed5c70.jpg,N/A,"Smile, Shoulder, Jersey, Active pants, Neck, Sleeve, Waist, Gesture, Elbow, Sportswear"
womens-fashion-fit-t-shirt-white-front-6426fb3ed8d69.jpg,N/A,"Sleeve, Grey, Font, T-shirt, Active shirt, Baby & toddler clothing, Pattern, Carmine, Logo, Brand"
womens-fashion-fit-t-shirt-white-front-66b640942343b.jpg,N/A,"Joint, Head, Outerwear, Arm, Shoulder, White, Product, Human body, Neck, Sleeve"
womens-muscle-tank-athletic-heather-back-6426f24235e61.jpg,N/A,"Neck, Sleeve, Pattern, Fashion accessory, Fashion design, One-piece garment, Top, Day dress, Font, Cocktail dress"
womens-muscle-tank-athletic-heather-front-6426f24235c58.jpg,N/A,"Hair, Active tank, Jersey, Active pants, Human body, Neck, yoga pant, Undershirt, Sleeve, Standing"
womens-muscle-tank-athletic-heather-front-6426f24235de1.jpg,N/A,"Outerwear, Neck, Sleeve, T-shirt, Grey, Active tank, Sleeveless shirt, Fashion design, Font, Fashion accessory"
womens-muscle-tank-black-heather-back-6426f1dd5ada3.jpg,N/A,"Neck, Sleeve, Waist, One-piece garment, Pattern, Fashion accessory, Font, Day dress, Sleeveless shirt, Top"
womens-muscle-tank-black-heather-front-6426f1dd57474.jpg,N/A,"Hair, Head, Active tank, Neck, Sleeve, Jersey, Waist, Gesture, Grey, Thigh"
womens-muscle-tank-black-heather-front-6426f1dd5ac40.jpg,N/A,"Arm, Active tank, Undershirt, Human body, Jersey, Neck, Sleeve, Waist, Gesture, Grey"
womens-muscle-tank-black-heather-front-6426f1dd5ad26.jpg,N/A,"Active tank, Neck, Sleeve, Grey, Sleeveless shirt, Font, T-shirt, Active shirt, One-piece garment, Sportswear"
womens-muscle-tank-mauve-back-6426f24235d70.jpg,N/A,"Neck, Sleeve, Waist, Sleeveless shirt, One-piece garment, Pattern, Day dress, Fashion accessory, Font, Fashion design"
womens-muscle-tank-mauve-front-6426f24234e51.jpg,N/A,"Hair, Head, Active tank, Stomach, Human body, Undershirt, Neck, Sleeve, Waist, Gesture"
womens-muscle-tank-mauve-front-6426f24235d05.jpg,N/A,"Outerwear, Dress, Neck, Sleeve, T-shirt, Sleeveless shirt, Active shirt, Font, Peach, Carmine"
wrapping-paper-sheets-_3_-white-matte-28.75x19.75-front-2-65d6eab073d3b.jpg,N/A,"Plant, Product, Textile, Branch, Petal, Creative arts, Pink, Ornament, Material property, Font"
wrapping-paper-sheets-_3_-white-matte-28.75x19.75-front-2-662840b499f78.jpg,N/A,"Plant, Rectangle, Terrestrial plant, Art, Painting, Pattern, Sleeve, Trunk, Twig, Font"
wrapping-paper-sheets-_3_-white-matte-28.75x19.75-front-2-669e9cd8069ee.jpg,N/A,"Sleeve, Feather, Rectangle, Grey, Motif, Font, Serveware, Pattern, Art, Visual arts"
wrapping-paper-sheets-_3_-white-matte-28.75x19.75-front-3-65d662d2e4a07.jpg,N/A,"Silver, Body jewelry, Feather, Natural material, Eyewear, Jewellery, Necklace, Rectangle, Plant, Pattern"
wrapping-paper-sheets-_3_-white-matte-28.75x19.75-front-65d662d2e3431.jpg,N/A,"Bird, Branch, Silver, Twig, Feather, Plant, Petal, Art, Pattern, Font"
wrapping-paper-sheets-_3_-white-matte-28.75x19.75-front-65d662d2e4848.jpg,N/A,"Plant, Petal, Rectangle, Art, Feather, Font, Natural material, Electric blue, Pattern, Flower"
wrapping-paper-sheets-_3_-white-matte-28.75x19.75-front-65d662d2e4945.jpg,N/A,"Plant, Sleeve, Grey, Rectangle, Flower, Petal, Bag, Wood, Pattern, Art"
wrapping-paper-sheets-_3_-white-matte-28.75x19.75-front-65d66315b457d.jpg,N/A,"Textile, Branch, Plant, Petal, Font, Material property, Art, Pattern, Creative arts, Tints and shades"
wrapping-paper-sheets-_3_-white-matte-28.75x19.75-front-65d66315b5764.jpg,N/A,"Product, Plant, Dishware, Textile, Petal, Rectangle, Serveware, Font, Flowerpot, Bag"
wrapping-paper-sheets-_3_-white-matte-28.75x19.75-front-65d66315b5890.jpg,N/A,"Flower, Rectangle, Bag, Art, Grey, Wood, Motif, Font, Pattern, Serveware"
wrapping-paper-sheets-_3_-white-matte-28.75x19.75-front-65d66315b5960.jpg,N/A,"Flower, Sleeve, Rectangle, Petal, Font, Pattern, Creative arts, Fashion accessory, Art, Floral design"
wrapping-paper-sheets-_3_-white-matte-28.75x19.75-front-65d6637925121.jpg,N/A,"Branch, Rectangle, Textile, Silver, Font, Petal, Material property, Pattern, Twig, Ornament"
wrapping-paper-sheets-_3_-white-matte-28.75x19.75-front-65d6637925e7c.jpg,N/A,"Flower, Plant, Petal, Creative arts, Pattern, Art, Dishware, Flowering plant, Font, Electric blue"
wrapping-paper-sheets-_3_-white-matte-28.75x19.75-front-65d6637925f52.jpg,N/A,"Rectangle, Grey, Flower, Wood, Plant, Art, Bag, Pattern, Cylinder, Motif"
wrapping-paper-sheets-_3_-white-matte-28.75x19.75-front-65d6637925fee.jpg,N/A,"Flower, Rectangle, Motif, Creative arts, Pattern, Font, Visual arts, Fashion accessory, Petal, Art"
wrapping-paper-sheets-_3_-white-matte-28.75x19.75-front-65d6637926077.jpg,N/A,"Flower, Plant, Petal, Rectangle, Terrestrial plant, Flowering plant, Pattern, Pedicel, Art, Illustration"
wrapping-paper-sheets-_3_-white-matte-28.75x19.75-front-65d663ffa1eb7.jpg,N/A,"Textile, Rectangle, Font, Material property, Art, Motif, Pattern, Paper, Circle, Visual arts"
wrapping-paper-sheets-_3_-white-matte-28.75x19.75-front-65d663ffa2c51.jpg,N/A,"Plant, Textile, Rectangle, Material property, Art, Font, Petal, Pattern, Metal, Fashion accessory"
wrapping-paper-sheets-_3_-white-matte-28.75x19.75-front-65d663ffa2da2.jpg,N/A,"Rectangle, Art, Font, Pattern, Plant, Painting, Visual arts, Fashion accessory, Palm tree, Motif"
